track_id,lyrics
1210886,"1 O come, let us sing to the Lord;
let us make a joyful noise to the rock of our salvation!
2 O come into his presence with thanks;
let us make a joyful noise to him with songs of praise!
3 For the Lord is a great God,
a great King above all gods.
4 In his hand are the depths of the earth;
and the mountains are all his.
5 And the sea, for he made it,
and the dry land, which his hands have formed.
6 O come, let us worship and bow down,
let us kneel before the Lord, for He is our Maker!
2 O come into his presence with thanks;
let us make a joyful noise to him with songs of praise!
7 For the Lord, he is our God,
we're the people of his land,
like the sheep in the pasture of his hand.
O that today you would hear
8     Do not harden up your hearts,
As you did in the wilderness,
9 when your ancestors tested me,
and put me to the proof, though they had seen my work.
10 For forty years I loathed that generation
and said, ‘They're a people whose hearts go astray,
and they do not regard my ways.’
11 Therefore in anger did I swear,
‘They shall not enter to my rest.’
1 O come, let us sing to the Lord;
let us make a joyful noise to the rock of our salvation!
2 O come into his presence with thanks;
let us make a joyful noise to him with songs of praise!
6 O come, let us worship and bow down,
let us kneel before the Lord, for He is our Maker!
2 O come into his presence with thanks;
let us make a joyful noise to him with songs of praise!"
1045704,"suspirar
encontrar
vivirás
nada más
reirás
amarás
perderás
y tendrás
realidad
¿donde estás?
sin parar
siempre más
¿donde esta
tu lugar?
somos más
siempre más"
0086331,"Mama don’t you cry
no tears tonight
I’m here to tell your
son is doing right
yes he had to leave,
he’s on the run
and now he knows
what he’s running from
Would have been much easier
if he just kept the head down
but that’s not the attitude
he learned from you
his chains are now undone
I saw him standing up and
now there’s one more man
under the sun
We’ve been standing
We’ve been running
We’ve been thinking
We’re free!
Well the road he’s on
is hard and steep
but you know your son
got what it takes
he said nobody
should be chained up
and now there’s people
on his back
They gonna do all they can
to stop him become a man
they’re gonna break his bones
after they burned his home
they want to steal his mind
they want it dead or alive
but they’re never gonna get him
‘cause he’ll fly
We’ve been standing
We’ve been running
We’ve been thinking
We’re free!
Mama I know your son
will make you proud
he’ll keep his dream
and scream it loud
sometimes it can feel
like he’s alone
but you know he’s not
the only one
There are things in our world
we should accept no more
like let them push us around
beat us down to the ground
and the sound of battle
crushing us while some
get rich and others stay sad
and no one said it has to be like that
His chains are undone
He can stand and run
And see finally
The beauty of life"
1044953,
0984997,"I see the trouble in believing in fate
Or holy destiny deciding on our way
Someone almighty playing an almighty game
I would rather hold this power in my hand
A rock seems solid but it's not only that
Paper seems fragile but it has a skill to wrap
And scissors are sharp but they're easy to break
Rock, paper, scissors! I'm telling you my friends
So I say, it's a fair game
And we play about everything
Just one tool let me see your hand
Rock, paper, scissors till the end
So there shall be a new order from today
In wars economies in politics and trade
Something all encompassing something non rational
Rock, paper, scissors decides on these things
chorus
I say
1 - 2 - 3 - rock!
1 - 2 - 3 - paper!
1 - 2 - 3 - scissors!
1 - 2 - 3 - oh
chorus"
1121398,"Every time I hear your voice
I don't have any choice
And my head starts spinning round and round and round
Every time I see your smile
My heart jumps a mile
And my head starts spinning round and round and round
You are my days, You are my nights
You are my way, You are my light
You mean everything to me
You’re the blood inside my veins
You hit my brain like cocaine
You are everything I need
Of seven billion people in the world,
You are the only one, who takes me so high
There’re seven billion people in the world,
You make me feel alive
You shine so bright
Give my universe it's light
You are my life
I don’t know,
how words can say to you,
how much I love
Every time I see your eyes
I fly through many skies
And my head starts spinning round and round and round"
0086274,"WATCH VIDEO
-----------
http://www.youtube.com/watch?v=FLld7mjWzVg"
1066658,"SCENARIO CATASTROFICO
(Massimo Messina)
Stanno appassendo tutte le rose
e le montagne attorno a me
che si accartocciano nervose,
tutte le foglie sulle radici
si scollano le stelle
e vanno giù.
Ed il silenzio passa la mano
su un orizzonte sconosciuto
e nel suo occhio c’è un gabbiano
su un mare calmo, verde petrolio,
respira la risacca e sale su
profumo di benzina,
il sole è blu.
Vallate che sfioriscono,
paesaggi che traboccano,
colori che si mischiano,
le luci fuggono
e il vento brucia gli alberi,
le isole sprofondano,
crateri che si allargano
e tutto inghiottono.
Lontano,
bianchi cigni abbaiano
e stormi di conigli si alzano,
i corvi han preso il posto degli aironi,
i gamberi via,
controvento.
Stanno svanendo tutti i confini
e l’Arizona e il Colorado
sono la pista di un tornado,
un valzer lento e spensierato
diventa adesso country strascicato,
travolge New Orleans,
a suon di rithm&blues.
Uccelli che si infrattano,
deserti che si espandono,
ghiacciai che si sciolgono,
le acque salgono
e i fiumi rompon gli argini,
le rocce che si sfaldano,
torrenti si ribellano,
i corsi insorgono.
E in branco le lumache schizzano,
veloci le balene si alzano in piedi
e dalle grotte vengon fuori
farfalle estinte,
esplode il buio.
La neve cade a ciottoli
su strade che si scontrano,
salite che deragliano,
discese impennano,
domande che si eclissano,
speranze che tramontano,
pensieri surriscaldano,
i dubbi tremano
E tutte le risposte chiedono,
in coro, le certezze dicon “boh”
ragioni che si accollano gli errori,
passati senza più futuro."
0277785,"I said I'd never be the one to cause you sadness
I said I'd always care for you as God is my witness
But I hurt you, I hurt you
I can't believe I did
I'm sorry. I'm sorry
I'll say those words again
Is it alright now
Have I made amends
Can we still be friends
Say it's alright now
Don't want to feel this way
Not for one more day
Can't I take your pain away
You raised the cup of kindness to my lips but I spurned you
The light that spills down from the moon casts a different shadow
But I hear you, I hear you
I understand it now
I see you, I see you
I see just what I've done
Is it alright now
Have I made amends
Can we still be friends
Say it's alright now
Don't want to feel this way
Not for one more day
Can't I take your pain away
Oh tell me I can take your pain away"
1174507,"Chorus -
I Can't Never Stop Loving This Beat Loving You
I Can't Never Stop Loving You
I Can't Never Stop Loving This Beat Loving You
I Can't Never Stop Loving You"
0603750,"I operate every day
I stand in line every day
Go by the rules every day
I obscure my view
I contain myself every time
Restrain myself every time
Shove it where the sun don't shine
I obscure my view
Kaleidoscope reminds me
Fractals of truth inside me
How can a culture nullify
Our ancient instincts and our drives?
Will you forsake yourself to survive?
We bear the truth in ourselves
Will you give in to something else?
Will you forfeit? Will you subside?
I take a pill for good night
Dream next to her every night
Try not to think at night
I obscure my view
How can a culture nullify
Our ancient instincts and our drives?
If we are to evolve our soul must die
We must eradicate the facts
That have been carved into our heads
Will you leave your bloodline behind?
I know my place. I'm of the human race."
1060333,"My soul faces the rain,
The old diamonds of mine
My mind carries the pain
This path has no behind
I sing among these mountains
To find the man that I am!
Mother night please talk to me
Through your silent sentinels!
Those that we call stars
When men were slave of men, I was there
When men tried to be gods, I was there
The wood of my bow
Grew with the blood of my sins,
As light turns white the snow,
My eyes made life from seas,
This silver dawn is yours…
The present you can’t see
When men were slave of men, I was there
When men tried to be gods, I was there
At the end of this night
I´ll return
To the sands where my life belongs
Forevermore,
To let the time be time,
To let men be men"
0074271,"Puede que parezca de mentira,
un juego y nada más,
pero la verdad es que no me inspira.
Puede que tu risa me distraigas
y que te me pongas a hablar,
pero la verdad es que no me engañas
(palabras para matar).
(Quieres que te siga tus pasitos, pero mira hacia atrás).
Y verás que no hay nadie.
(El cielo se ilumina, rayos, bombas, un niño llora mamá).
La guerra es tu basura.
Puede que la historia no diga nada,
las crónicas están compradas,
pero la verdad se impone sola.
Todos sabemos qué es lo que quieres,
gobierno de marionetas.
El pueblo necesita la alegría, la justicia,
darles vida, palabras de libertad.
(Quieres que te siga tus pasitos, pero mira hacia atrás).
Y verás que no hay nadie.
(El cielo se ilumina, rayos, bombas, un niño llora mamá).
la guerra es tu basura.
(Quieres que te siga tus pasitos, pero mira hacia atrás).
Tu tierra es mi tierra.
(El cielo se ilumina, rayos, bombas, un niño llora mamá).
La guerra es tu basura."
1032843,"“Se n'è andato Robin Hood”
07/12/94
Se n'è andato Robin Hood,
l'hanno fatto andare via.
Ne han parlato tutti bene
e la gente che lo teme
brinda e urla ora insieme
per non farlo più tornare.
Era buono Robin Hood,
era un uomo come tanti
impegnato intensamente
a difendere la gente
che nella foresta attende
e non lo vede più tornare.
Torna, torna grande arciere,
torna a vincere il potere
di chi ha i soldi e può rubare,
di chi ha tanto e non vuole dare.
Torna, torna nel Reame,
torna a rompere le trame
di chi ha i soldi e può rubare,
per chi ha pianto e non può gridare.
Ma che ha fatto Robin Hood?
Ha solo fatto il suo dovere:
ha tirato con le frecce
per graffiare quelle facce
ch'eran dure come rocce
e non si rompevan mai.
Orgoglio ha dato Robin Hood
alla gran massa impotente
che va via dalla foresta,
esce fuori ora a far festa
e, anche se il suo eroe non resta,
non lo può dimenticare.
Torna, torna grande arciere,
torna a vincere il potere
di chi ha i soldi e può rubare,
di chi ha tanto e non vuole dare.
Torna, torna nel Reame,
torna a rompere le trame
di chi ha i soldi e può rubare,
per chi ha pianto e non può gridare.
Ormai l'arciere se n'è andato
e non ci pensa a ritornare;
la fama e il nome sul giornale
non gli fan certo piacere.
Le sue imprese erano amate
perchè esprimevano il dolore
della gente delle strade
della gente come noi.
Chi le ha strumentalizzate
e le ha lette a suo favore
ha svegliato e rafforzato
quest'Italia che non muore.
Torna, torna grande arciere,
torna a vincere il potere
di chi ha i soldi e può rubare,
di chi ha tanto e non vuole dare.
Torna, torna nel Reame,
torna a rompere le trame
di chi ha i soldi e può rubare,
per chi ha pianto e non può gridare."
0287494,"​She settles down in the bedroom
She lives her life through a book
It's taken years to accomplish this
Now she's too happy to fumble
But he's a gentleman of leisure
And he's got his share of reading pleasure
What kind of fiction are we writing here ?
What kind of life is this scene ?
She likes her books to be hard and full
He likes his special magazines
He moves his gaze to the classified
And stopped on page twenty three
Wild dominatrix for pleasure
Just telephone and ask for me
And so he dialled it discreetly
With her in the next room answering sweetly
What kind of things would you like me to do ?
And I'll tell you how much I'll bill you
What kind of voice are you speaking through ?
It just seems a little familiar
What kind of weirdo are you turning into ?
You can't be trusted on your own
What kind of love are you currently into ?
But didn't you pick up the phone ?
I thought we just had a conflict of interest
We never talk in our home
We're just so close that it just seems like incest
And that's too close to the bone"
